algorithm,dataset,repetition,quality,supp+,time
SD,chowdary-pn-width-4_binary,3,29.7,0.9354838709677419,8.056
SD,chowdary-pn-width-4_binary,4,29.7,0.9354838709677419,7.993
SD,chowdary-pn-width-4_binary,5,29.7,0.9354838709677419,8.027
SD,chowdary-pn-width-4_binary,6,29.7,0.9354838709677419,8.074
SD,chowdary-pn-width-4_binary,7,29.7,0.9354838709677419,8.268
SD,chowdary-pn-width-4_binary,8,29.7,0.9354838709677419,8.412
SD,chowdary-pn-width-4_binary,9,29.7,0.9354838709677419,8.187
SD,chowdary-pn-width-4_binary,10,29.7,0.9354838709677419,8.002
SSDP+,chowdary-pn-width-4_binary,1,49.0,0.9354838709677419,16.127
SSDP+,chowdary-pn-width-4_binary,2,48.3,0.9354838709677419,20.208
SSDP+,chowdary-pn-width-4_binary,3,48.3,0.9354838709677419,20.303
SSDP+,chowdary-pn-width-4_binary,4,48.3,0.9354838709677419,16.499
SSDP+,chowdary-pn-width-4_binary,5,48.3,0.9354838709677419,23.466
SSDP+,chowdary-pn-width-4_binary,6,48.1,0.9354838709677419,16.899
SSDP+,chowdary-pn-width-4_binary,7,48.3,0.9354838709677419,23.717
SSDP+,chowdary-pn-width-4_binary,8,48.8,0.9354838709677419,19.002
SSDP+,chowdary-pn-width-4_binary,9,48.6,0.9354838709677419,18.871
SSDP+,chowdary-pn-width-4_binary,10,48.1,0.9354838709677419,17.572
SMHDD,chowdary-pn-width-4_binary,1,49.0,0.9354838709677419,4.228
SMHDD,chowdary-pn-width-4_binary,2,48.3,0.9354838709677419,5.508
SMHDD,chowdary-pn-width-4_binary,3,48.3,0.9354838709677419,5.903
SMHDD,chowdary-pn-width-4_binary,4,48.3,0.9354838709677419,4.201
SMHDD,chowdary-pn-width-4_binary,5,48.3,0.9354838709677419,6.934
SMHDD,chowdary-pn-width-4_binary,6,48.1,0.9354838709677419,4.567
SMHDD,chowdary-pn-width-4_binary,7,48.3,0.9354838709677419,7.078
SMHDD,chowdary-pn-width-4_binary,8,48.8,0.9354838709677419,5.096
SMHDD,chowdary-pn-width-4_binary,9,48.6,0.9354838709677419,5.287
SMHDD,chowdary-pn-width-4_binary,10,48.1,0.9354838709677419,4.879
SD,christensen-pn-width-4_binary,1,88.3,0.9823008849557522,1.245
SD,christensen-pn-width-4_binary,2,88.3,0.9823008849557522,1.248
SD,christensen-pn-width-4_binary,3,88.3,0.9823008849557522,1.249
SD,christensen-pn-width-4_binary,4,88.3,0.9823008849557522,1.246
