algorithm,dataset,repetition,quality,supp+,time
SD,khan-pn-freq-8_binary,4,0.8901990425799949,1.0,2.121
SD,khan-pn-freq-8_binary,5,0.8901990425799949,1.0,2.114
SD,khan-pn-freq-8_binary,6,0.8901990425799949,1.0,2.112
SD,khan-pn-freq-8_binary,7,0.8901990425799949,1.0,2.11
SD,khan-pn-freq-8_binary,8,0.8901990425799949,1.0,2.137
SD,khan-pn-freq-8_binary,9,0.8901990425799949,1.0,2.108
SD,khan-pn-freq-8_binary,10,0.8901990425799949,1.0,2.109
SSDP+,khan-pn-freq-8_binary,1,0.8803224993701184,1.0,1.713
SSDP+,khan-pn-freq-8_binary,2,0.8675233056185435,1.0,1.603
SSDP+,khan-pn-freq-8_binary,3,0.8687326782564876,1.0,1.649
SSDP+,khan-pn-freq-8_binary,4,0.871655328798186,1.0,1.528
SSDP+,khan-pn-freq-8_binary,5,0.8745779793398842,1.0,1.572
SSDP+,khan-pn-freq-8_binary,6,0.871655328798186,1.0,1.666
SSDP+,khan-pn-freq-8_binary,7,0.8768959435626102,1.0,1.726
SSDP+,khan-pn-freq-8_binary,8,0.8664147140337615,1.0,1.521
SSDP+,khan-pn-freq-8_binary,9,0.8734693877551022,1.0,1.612
SSDP+,khan-pn-freq-8_binary,10,0.8734693877551022,1.0,1.803
SMHDD,khan-pn-freq-8_binary,1,0.8803224993701184,1.0,0.475
SMHDD,khan-pn-freq-8_binary,2,0.8675233056185435,1.0,0.458
SMHDD,khan-pn-freq-8_binary,3,0.8687326782564876,1.0,0.464
SMHDD,khan-pn-freq-8_binary,4,0.871655328798186,1.0,0.42
SMHDD,khan-pn-freq-8_binary,5,0.8745779793398842,1.0,0.459
SMHDD,khan-pn-freq-8_binary,6,0.871655328798186,1.0,0.487
SMHDD,khan-pn-freq-8_binary,7,0.8768959435626102,1.0,0.498
SMHDD,khan-pn-freq-8_binary,8,0.8664147140337615,1.0,0.442
SMHDD,khan-pn-freq-8_binary,9,0.8734693877551022,1.0,0.442
SMHDD,khan-pn-freq-8_binary,10,0.8734693877551022,1.0,0.534
SD,nakayama-pn-freq-8_binary,1,0.6278095238095239,1.0,73.319
SD,nakayama-pn-freq-8_binary,2,0.6278095238095239,1.0,74.247
SD,nakayama-pn-freq-8_binary,3,0.6278095238095239,1.0,72.826
SD,nakayama-pn-freq-8_binary,4,0.6278095238095239,1.0,72.689
