algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,pomeroy_og_labeled,4,27.7,0.8717948717948718,2.806
SMHDD_1.0,pomeroy_og_labeled,5,25.7,1.0,2.125
SMHDD_1.0,pomeroy_og_labeled,6,26.9,0.9487179487179487,2.151
SMHDD_1.0,pomeroy_og_labeled,7,27.8,0.8717948717948718,2.798
SMHDD_1.0,pomeroy_og_labeled,8,28.2,0.9743589743589743,2.707
SMHDD_1.0,pomeroy_og_labeled,9,27.9,0.9487179487179487,2.845
SMHDD_1.0,pomeroy_og_labeled,10,28.0,0.8974358974358975,2.953
SMHDD_1.0,shipp_og_labeled,1,50.6,0.9827586206896551,2.384
SMHDD_1.0,shipp_og_labeled,2,39.0,0.9482758620689655,0.66
SMHDD_1.0,shipp_og_labeled,3,50.4,0.9827586206896551,3.155
SMHDD_1.0,shipp_og_labeled,4,50.5,0.9827586206896551,3.3
SMHDD_1.0,shipp_og_labeled,5,50.4,0.9827586206896551,2.525
SMHDD_1.0,shipp_og_labeled,6,50.4,0.9827586206896551,3.53
SMHDD_1.0,shipp_og_labeled,7,50.4,0.9827586206896551,2.407
SMHDD_1.0,shipp_og_labeled,8,50.5,0.9827586206896551,3.049
SMHDD_1.0,shipp_og_labeled,9,50.5,0.9827586206896551,3.161
SMHDD_1.0,shipp_og_labeled,10,50.4,0.9827586206896551,2.697
SMHDD_1.0,singh_og_labeled,1,46.6,1.0,9.5
SMHDD_1.0,singh_og_labeled,2,44.9,0.9807692307692307,8.184
SMHDD_1.0,singh_og_labeled,3,45.5,1.0,10.189
SMHDD_1.0,singh_og_labeled,4,45.8,0.9807692307692307,15.765
SMHDD_1.0,singh_og_labeled,5,45.9,1.0,15.155
SMHDD_1.0,singh_og_labeled,6,45.2,0.9807692307692307,13.017
SMHDD_1.0,singh_og_labeled,7,44.5,1.0,11.659
SMHDD_1.0,singh_og_labeled,8,43.9,0.9615384615384616,8.584
SMHDD_1.0,singh_og_labeled,9,45.5,0.9807692307692307,10.224
SMHDD_1.0,singh_og_labeled,10,44.8,0.9807692307692307,12.048
SMHDD_1.0,sorlie_og_labeled,1,25.7,1.0,0.451
SMHDD_1.0,sorlie_og_labeled,2,25.7,0.96875,0.302
SMHDD_1.0,sorlie_og_labeled,3,25.0,0.96875,0.287
SMHDD_1.0,sorlie_og_labeled,4,25.1,1.0,0.232
SMHDD_1.0,sorlie_og_labeled,5,24.8,1.0,0.305
SMHDD_1.0,sorlie_og_labeled,6,24.4,1.0,0.331
SMHDD_1.0,sorlie_og_labeled,7,24.8,1.0,0.294
SMHDD_1.0,sorlie_og_labeled,8,25.2,1.0,0.351
SMHDD_1.0,sorlie_og_labeled,9,24.7,0.96875,0.193
SMHDD_1.0,sorlie_og_labeled,10,24.8,0.96875,0.312
SMHDD_1.0,subramanian_og_labeled,1,27.4,0.9696969696969697,2.171
SMHDD_1.0,subramanian_og_labeled,2,27.4,0.9696969696969697,2.169
SMHDD_1.0,subramanian_og_labeled,3,27.1,0.9696969696969697,2.261
SMHDD_1.0,subramanian_og_labeled,4,27.2,1.0,2.242
SMHDD_1.0,subramanian_og_labeled,5,27.3,1.0,2.023
SMHDD_1.0,subramanian_og_labeled,6,27.2,1.0,2.264
SMHDD_1.0,subramanian_og_labeled,7,27.3,0.9696969696969697,2.238
SMHDD_1.0,subramanian_og_labeled,8,27.2,1.0,2.211
SMHDD_1.0,subramanian_og_labeled,9,27.3,1.0,2.124
SMHDD_1.0,subramanian_og_labeled,10,27.2,1.0,2.343
SMHDD_1.0,tian_og_labeled,1,72.4,0.6131386861313869,5.386
SMHDD_1.0,tian_og_labeled,2,72.3,0.6131386861313869,6.13
SMHDD_1.0,tian_og_labeled,3,72.4,0.6131386861313869,6.327
SMHDD_1.0,tian_og_labeled,4,72.4,0.6131386861313869,7.742
SMHDD_1.0,tian_og_labeled,5,72.4,0.6131386861313869,7.607
SMHDD_1.0,tian_og_labeled,6,72.4,0.6131386861313869,6.068
SMHDD_1.0,tian_og_labeled,7,72.4,0.6131386861313869,7.699
SMHDD_1.0,tian_og_labeled,8,72.3,0.6131386861313869,5.904
SMHDD_1.0,tian_og_labeled,9,71.9,0.6131386861313869,4.752
SMHDD_1.0,tian_og_labeled,10,72.3,0.6131386861313869,6.643
SMHDD_1.0,west_og_labeled,1,20.0,1.0,2.44
SMHDD_1.0,west_og_labeled,2,19.4,0.96,2.212
SMHDD_1.0,west_og_labeled,3,20.4,0.96,2.899
SMHDD_1.0,west_og_labeled,4,20.5,1.0,2.758
SMHDD_1.0,west_og_labeled,5,19.4,0.96,1.734
SMHDD_1.0,west_og_labeled,6,20.6,1.0,2.549
SMHDD_1.0,west_og_labeled,7,19.4,0.96,2.124
SMHDD_1.0,west_og_labeled,8,19.6,0.96,2.212
SMHDD_1.0,west_og_labeled,9,19.9,1.0,2.819
SMHDD_1.0,west_og_labeled,10,18.9,0.92,2.297
SMHDD_1.0,yeoh_og_labeled,1,73.0,1.0,19.921
SMHDD_1.0,yeoh_og_labeled,2,72.3,1.0,24.192
SMHDD_1.0,yeoh_og_labeled,3,73.3,1.0,14.686
SMHDD_1.0,yeoh_og_labeled,4,73.9,1.0,9.618
SMHDD_1.0,yeoh_og_labeled,5,73.6,1.0,13.367
SMHDD_1.0,yeoh_og_labeled,6,72.9,1.0,21.256
SMHDD_1.0,yeoh_og_labeled,7,73.4,1.0,12.624
SMHDD_1.0,yeoh_og_labeled,8,73.0,1.0,13.709
SMHDD_1.0,yeoh_og_labeled,9,72.8,1.0,23.745
SMHDD_1.0,yeoh_og_labeled,10,72.9,1.0,13.827
SMHDD_1.0,sun_og_labeled,1,59.1,0.8888888888888888,100.135
SMHDD_1.0,sun_og_labeled,2,61.8,0.9382716049382716,135.408
SMHDD_1.0,sun_og_labeled,3,63.1,0.9012345679012346,126.059
SMHDD_1.0,sun_og_labeled,4,60.1,0.9259259259259259,84.774
SMHDD_1.0,sun_og_labeled,5,63.7,0.9012345679012346,162.16
SMHDD_1.0,sun_og_labeled,6,61.0,0.9012345679012346,107.51
SMHDD_1.0,sun_og_labeled,7,62.5,0.9382716049382716,185.158
SMHDD_1.0,sun_og_labeled,8,63.2,0.9259259259259259,164.291
SMHDD_1.0,sun_og_labeled,9,62.0,0.9135802469135802,119.479
SMHDD_1.0,sun_og_labeled,10,60.3,0.8765432098765432,113.471
