algorithm,dataset,repetition,quality,supp+,time
SSDP+,chin-pn-freq-2_nominal,1,0.580867566791152,0.9866666666666667,2.663
SSDP+,chin-pn-freq-2_nominal,2,0.580867566791152,0.9866666666666667,3.037
SSDP+,chin-pn-freq-2_nominal,3,0.580867566791152,0.9866666666666667,2.919
SSDP+,chin-pn-freq-2_nominal,4,0.580867566791152,0.9866666666666667,2.668
SSDP+,chin-pn-freq-2_nominal,5,0.580867566791152,0.9866666666666667,2.989
SSDP+,chin-pn-freq-2_nominal,6,0.580867566791152,0.9866666666666667,2.661
SSDP+,chin-pn-freq-2_nominal,7,0.580867566791152,0.9866666666666667,2.821
SSDP+,chin-pn-freq-2_nominal,8,0.580867566791152,0.9866666666666667,2.81
SSDP+,chin-pn-freq-2_nominal,9,0.580867566791152,0.9866666666666667,3.115
SSDP+,chin-pn-freq-2_nominal,10,0.580867566791152,0.9866666666666667,2.933
SMHDD,chin-pn-freq-2_nominal,1,0.580867566791152,0.9866666666666667,0.658
SMHDD,chin-pn-freq-2_nominal,2,0.580867566791152,0.9866666666666667,0.84
SMHDD,chin-pn-freq-2_nominal,3,0.580867566791152,0.9866666666666667,0.759
SMHDD,chin-pn-freq-2_nominal,4,0.580867566791152,0.9866666666666667,0.705
SMHDD,chin-pn-freq-2_nominal,5,0.580867566791152,0.9866666666666667,0.817
SMHDD,chin-pn-freq-2_nominal,6,0.580867566791152,0.9866666666666667,0.668
SMHDD,chin-pn-freq-2_nominal,7,0.580867566791152,0.9866666666666667,0.774
SMHDD,chin-pn-freq-2_nominal,8,0.580867566791152,0.9866666666666667,0.75
SMHDD,chin-pn-freq-2_nominal,9,0.580867566791152,0.9866666666666667,0.925
SMHDD,chin-pn-freq-2_nominal,10,0.580867566791152,0.9866666666666667,0.878
SD,chowdary-pn-freq-2_nominal,1,0.7569526627218934,0.9838709677419355,3.602
SD,chowdary-pn-freq-2_nominal,2,0.7569526627218934,0.9838709677419355,3.596
SD,chowdary-pn-freq-2_nominal,3,0.7569526627218934,0.9838709677419355,3.604
SD,chowdary-pn-freq-2_nominal,4,0.7569526627218934,0.9838709677419355,3.615
SD,chowdary-pn-freq-2_nominal,5,0.7569526627218934,0.9838709677419355,3.602
SD,chowdary-pn-freq-2_nominal,6,0.7569526627218934,0.9838709677419355,3.653
SD,chowdary-pn-freq-2_nominal,7,0.7569526627218934,0.9838709677419355,3.626
SD,chowdary-pn-freq-2_nominal,8,0.7569526627218934,0.9838709677419355,3.614
SD,chowdary-pn-freq-2_nominal,9,0.7569526627218934,0.9838709677419355,3.6
SD,chowdary-pn-freq-2_nominal,10,0.7569526627218934,0.9838709677419355,3.587
SSDP+,chowdary-pn-freq-2_nominal,1,0.7569526627218934,0.9838709677419355,2.139
SSDP+,chowdary-pn-freq-2_nominal,2,0.7569526627218934,0.9838709677419355,2.047
SSDP+,chowdary-pn-freq-2_nominal,3,0.7569526627218934,0.9838709677419355,2.271
SSDP+,chowdary-pn-freq-2_nominal,4,0.7569526627218934,0.9838709677419355,2.072
SSDP+,chowdary-pn-freq-2_nominal,5,0.7569526627218934,0.9838709677419355,2.115
SSDP+,chowdary-pn-freq-2_nominal,6,0.7569526627218934,0.9838709677419355,2.115
SSDP+,chowdary-pn-freq-2_nominal,7,0.7569526627218934,0.9838709677419355,2.074
SSDP+,chowdary-pn-freq-2_nominal,8,0.7569526627218934,0.9838709677419355,2.078
SSDP+,chowdary-pn-freq-2_nominal,9,0.7569526627218934,0.9838709677419355,2.381
SSDP+,chowdary-pn-freq-2_nominal,10,0.7569526627218934,0.9838709677419355,2.092
SMHDD,chowdary-pn-freq-2_nominal,1,0.7569526627218934,0.9838709677419355,0.595
SMHDD,chowdary-pn-freq-2_nominal,2,0.7569526627218934,0.9838709677419355,0.5
SMHDD,chowdary-pn-freq-2_nominal,3,0.7569526627218934,0.9838709677419355,0.606
SMHDD,chowdary-pn-freq-2_nominal,4,0.7569526627218934,0.9838709677419355,0.506
SMHDD,chowdary-pn-freq-2_nominal,5,0.7569526627218934,0.9838709677419355,0.538
SMHDD,chowdary-pn-freq-2_nominal,6,0.7569526627218934,0.9838709677419355,0.519
SMHDD,chowdary-pn-freq-2_nominal,7,0.7569526627218934,0.9838709677419355,0.508
